model,epochs,batch_size,latent_dims,learning_rates,fc_layers_sizes,loss,accuracy,loss_history,hr_score
improved,200,32,128,0.01,"[512, 256, 128]",8.47997951507568,0,"[14.852229118347168, 12.319852828979492, 10.543900489807129, 9.343940734863281, 8.58630657196045, 8.246389389038086, 8.132835388183594, 8.13460636138916, 8.114752769470215, 8.204745292663574, 8.25401782989502, 8.479979515075684]",0.031746031746032
improved,200,32,128,0.01,"[256, 128, 64]",9.23156070709229,0,"[11.930208206176758, 10.63292121887207, 9.646283149719238, 8.934436798095703, 8.467663764953613, 8.404699325561523, 8.080925941467285, 7.913374423980713, 7.782529354095459, 7.73982572555542, 7.727298736572266, 7.718240737915039, 7.686415672302246, 7.6802802085876465, 7.7782883644104, 7.869788646697998, 7.584534645080566, 7.4587626457214355, 7.403811931610107, 7.353484153747559, 7.3076171875, 7.284793853759766, 7.431631565093994, 8.209808349609375, 9.231560707092285]",0.021164021164021
improved,200,32,128,0.01,"[128, 64, 32]",8.03938293457031,0.013157894834876,"[9.990682601928711, 9.330634117126465, 8.809781074523926, 8.408486366271973, 8.110507011413574, 7.914216041564941, 7.838443279266357, 7.897663116455078, 7.792993545532227, 7.6666340827941895, 7.590092658996582, 7.552829265594482, 7.522538185119629, 7.482274055480957, 7.452581882476807, 7.439024448394775, 7.424986839294434, 7.394723415374756, 7.404527187347412, 7.374039649963379, 7.268581390380859, 7.206406593322754, 7.187128067016602, 7.248501300811768, 7.5686421394348145, 8.039382934570312]",0.021164021164021
improved,200,32,128,0.1,"[512, 256, 128]",121.280479431152,0,"[119.95690155029297, 251.19137573242188, 60.97429275512695, 631.7536010742188, 96.70162963867188, 121.28047943115234]",0.031746031746032
improved,200,32,128,0.1,"[256, 128, 64]",35.8816146850586,0,"[28.568660736083984, 40.107723236083984, 25.713613510131836, 31.837162017822266, 31.80303382873535, 35.881614685058594]",0.084656084656085
improved,200,32,128,0.1,"[128, 64, 32]",14.8974418640137,0,"[10.819714546203613, 10.034753799438477, 14.167956352233887, 10.288555145263672, 14.897441864013672]",0.021164021164021
improved,200,64,16,0.01,"[512, 256, 128]",8.31775188446045,0.013157894834876,"[12.226673126220703, 10.85748291015625, 9.809481620788574, 8.996498107910156, 8.427358627319336, 8.047828674316406, 7.851085662841797, 7.7002081871032715, 7.617486476898193, 7.547242641448975, 7.617237091064453, 8.498723983764648, 8.31775188446045]",0.010582010582011
improved,200,64,16,0.01,"[256, 128, 64]",8.4929838180542,0.013157894834876,"[10.451685905456543, 9.7781982421875, 9.204833984375, 8.740839004516602, 8.372251510620117, 8.101218223571777, 7.959754467010498, 7.6803717613220215, 7.491817474365234, 7.395847320556641, 7.324962615966797, 7.351780891418457, 7.88590669631958, 8.4929838180542]",0.026455026455027
improved,200,64,16,0.01,"[128, 64, 32]",8.02391147613525,0.013157894834876,"[9.321401596069336, 9.0000638961792, 8.702688217163086, 8.424616813659668, 8.199161529541016, 8.078862190246582, 7.894279956817627, 7.710747241973877, 7.571527004241943, 7.473299503326416, 7.392571926116943, 7.357224941253662, 7.4411540031433105, 7.738684177398682, 8.023911476135254]",0.026455026455027
improved,200,64,16,0.1,"[512, 256, 128]",57.053825378418,0.013157894834876,"[85.59105682373047, 89.41327667236328, 38.09404373168945, 32.376251220703125, 61.78452682495117, 43.599693298339844, 57.05382537841797]",0.042328042328042
improved,200,64,16,0.1,"[256, 128, 64]",15.3284273147583,0.013157894834876,"[25.994277954101562, 12.360642433166504, 12.348579406738281, 14.88674259185791, 14.467475891113281, 15.3284273147583]",0.010582010582011
improved,200,64,16,0.1,"[128, 64, 32]",9.32573318481445,0.013157894834876,"[11.40187931060791, 8.360721588134766, 9.116547584533691, 9.304000854492188, 9.325733184814453]",0.021164021164021
improved,200,64,32,0.01,"[512, 256, 128]",7.74214553833008,0,"[12.929652214050293, 11.299802780151367, 10.293190002441406, 9.161039352416992, 8.507155418395996, 8.080174446105957, 7.798356056213379, 7.655645370483398, 7.612846851348877, 7.634774684906006, 7.618805885314941, 7.742145538330078]",0.021164021164021
improved,200,64,32,0.01,"[256, 128, 64]",8.69099998474121,0.013157894834876,"[10.991554260253906, 10.161992073059082, 9.463109970092773, 8.879570007324219, 8.543617248535156, 8.169879913330078, 7.834115982055664, 7.617650985717773, 7.490106105804443, 7.399406909942627, 7.341970920562744, 7.429631233215332, 7.96090841293335, 8.690999984741211]",0.005291005291005
improved,200,64,32,0.01,"[128, 64, 32]",8.37722587585449,0,"[9.657288551330566, 9.253453254699707, 8.88596248626709, 8.576168060302734, 8.34028148651123, 8.189265251159668, 7.986855983734131, 7.790191650390625, 7.622964382171631, 7.511420726776123, 7.4542975425720215, 7.547062873840332, 7.9671549797058105, 8.377225875854492]",0.026455026455027
improved,200,64,32,0.1,"[512, 256, 128]",54.6960334777832,0,"[122.86573791503906, 88.9229965209961, 36.582454681396484, 47.383705139160156, 52.857391357421875, 54.6960334777832]",0.037037037037037
improved,200,64,32,0.1,"[256, 128, 64]",17.2163124084473,0,"[21.793563842773438, 17.5489501953125, 13.579885482788086, 15.250284194946289, 40.6142692565918, 17.216312408447266]",0.037037037037037
improved,200,64,32,0.1,"[128, 64, 32]",9.55659961700439,0,"[8.418356895446777, 8.292601585388184, 29.830453872680664, 9.072023391723633, 9.556599617004395]",0.037037037037037
improved,200,64,64,0.01,"[512, 256, 128]",9.18649578094482,0.013157894834876,"[13.866020202636719, 11.840373992919922, 10.278505325317383, 9.229560852050781, 8.497757911682129, 8.073699951171875, 7.814245700836182, 7.844048976898193, 7.809488296508789, 7.736026763916016, 7.788846492767334, 8.054586410522461, 9.186495780944824]",0.026455026455027
improved,200,64,64,0.01,"[256, 128, 64]",7.70510387420654,0.013157894834876,"[11.525282859802246, 10.466496467590332, 9.661338806152344, 9.054858207702637, 8.48259162902832, 8.112896919250488, 7.856607437133789, 7.675546169281006, 7.590407371520996, 7.687857151031494, 7.594304084777832, 7.705103874206543]",0.026455026455027
improved,200,64,64,0.01,"[128, 64, 32]",8.03493690490723,0,"[9.868278503417969, 9.334553718566895, 8.877375602722168, 8.482856750488281, 8.1942777633667, 8.155047416687012, 8.076057434082031, 7.778594017028809, 7.539391040802002, 7.430516242980957, 7.3813934326171875, 7.340001106262207, 7.313084602355957, 7.347607135772705, 7.569748878479004, 8.034936904907227]",0.015873015873016
improved,200,64,64,0.1,"[512, 256, 128]",72.148551940918,0,"[42.833919525146484, 167.7777099609375, 38.19780349731445, 80.64576721191406, 52.01347732543945, 72.14855194091797]",0.026455026455027
improved,200,64,64,0.1,"[256, 128, 64]",26.9697513580322,0,"[19.758962631225586, 14.974262237548828, 19.05849266052246, 18.217418670654297, 26.969751358032227]",0.021164021164021
improved,200,64,64,0.1,"[128, 64, 32]",9.40128231048584,0.013157894834876,"[9.311029434204102, 9.167398452758789, 10.98985481262207, 9.319711685180664, 9.40128231048584]",0.026455026455027
improved,200,64,128,0.01,"[512, 256, 128]",8.31647777557373,0,"[14.807356834411621, 12.237960815429688, 10.405245780944824, 9.177499771118164, 8.41663932800293, 8.07468318939209, 8.101496696472168, 7.902595043182373, 7.9741034507751465, 8.06968879699707, 8.31647777557373]",0.037037037037037
improved,200,64,128,0.01,"[256, 128, 64]",8.58798503875732,0.013157894834876,"[11.904831886291504, 10.572373390197754, 9.55197525024414, 8.830764770507812, 8.39191722869873, 8.048518180847168, 7.827938079833984, 7.704751968383789, 7.642462253570557, 7.682666778564453, 7.622547149658203, 7.864157199859619, 9.037796020507812, 8.587985038757324]",0.010582010582011
improved,200,64,128,0.01,"[128, 64, 32]",8.36747360229492,0,"[9.983543395996094, 9.311064720153809, 8.779004096984863, 8.372612953186035, 8.057635307312012, 7.82072114944458, 7.784045696258545, 7.808594703674316, 7.655264377593994, 7.498556137084961, 7.449980735778809, 7.433769702911377, 7.489465236663818, 7.780213832855225, 8.367473602294922]",0.026455026455027
improved,200,64,128,0.1,"[512, 256, 128]",112.808403015137,0.013157894834876,"[78.97722625732422, 401.913818359375, 54.4798469543457, 170.69424438476562, 84.67608642578125, 112.80840301513672]",0.037037037037037
improved,200,64,128,0.1,"[256, 128, 64]",39.737361907959,0,"[30.0042724609375, 47.46166229248047, 25.860788345336914, 39.902496337890625, 38.878868103027344, 39.737361907958984]",0.111111111111111
improved,200,64,128,0.1,"[128, 64, 32]",11.4912080764771,0,"[10.78722858428955, 9.784811973571777, 11.981827735900879, 10.159322738647461, 11.49120807647705]",0.047619047619048
improved,200,128,16,0.01,"[512, 256, 128]",8.11693668365479,0.013157894834876,"[12.077055931091309, 10.588529586791992, 9.577312469482422, 8.765161514282227, 8.224248886108398, 7.9029083251953125, 8.51313591003418, 8.38715648651123, 8.116936683654785]",0.031746031746032
improved,200,128,16,0.01,"[256, 128, 64]",8.10271167755127,0.013157894834876,"[10.425806999206543, 9.75648307800293, 9.177539825439453, 8.741353988647461, 8.49282455444336, 8.055634498596191, 7.889095783233643, 7.930769920349121, 8.103856086730957, 8.10271167755127]",0.026455026455027
improved,200,128,16,0.01,"[128, 64, 32]",8.36565113067627,0,"[9.286781311035156, 8.95642375946045, 8.641456604003906, 8.344988822937012, 8.090317726135254, 7.952030181884766, 8.10403823852539, 8.365966796875, 8.36565113067627]",0.015873015873016
improved,200,128,16,0.1,"[512, 256, 128]",46.6077079772949,0,"[90.23611450195312, 69.70832061767578, 32.95903015136719, 31.577800750732422, 38.337337493896484, 42.32514572143555, 46.60770797729492]",0.021164021164021
improved,200,128,16,0.1,"[256, 128, 64]",12.4918298721313,0.013157894834876,"[15.008650779724121, 11.284917831420898, 11.580583572387695, 32.89613342285156, 12.491829872131348]",0.037037037037037
improved,200,128,16,0.1,"[128, 64, 32]",12.2332210540771,0.013157894834876,"[8.024203300476074, 25.17222785949707, 8.346902847290039, 12.233221054077148]",0.021164021164021
improved,200,128,32,0.01,"[512, 256, 128]",8.9667387008667,0,"[12.898469924926758, 11.28150749206543, 9.977076530456543, 9.057068824768066, 8.459461212158203, 8.086221694946289, 8.55884838104248, 8.866116523742676, 8.061434745788574, 7.771306037902832, 7.949123382568359, 7.995143890380859, 8.9667387008667]",0.047619047619048
improved,200,128,32,0.01,"[256, 128, 64]",8.33781337738037,0.013157894834876,"[10.9788236618042, 10.120147705078125, 9.409260749816895, 9.021722793579102, 8.519502639770508, 8.109569549560547, 7.964626789093018, 8.2291898727417, 8.442139625549316, 8.337813377380371]",0.037037037037037
improved,200,128,32,0.01,"[128, 64, 32]",8.4751148223877,0,"[9.569428443908691, 9.138654708862305, 8.736570358276367, 8.434462547302246, 8.312867164611816, 8.062246322631836, 7.954946994781494, 8.02457046508789, 8.331022262573242, 8.475114822387695]",0.026455026455027
improved,200,128,32,0.1,"[512, 256, 128]",54.9252090454102,0,"[97.19400024414062, 86.38607025146484, 33.392784118652344, 40.410072326660156, 44.186767578125, 54.925209045410156]",0.137566137566138
improved,200,128,32,0.1,"[256, 128, 64]",15.1684904098511,0,"[18.215457916259766, 12.644882202148438, 13.443327903747559, 18.112606048583984, 15.168490409851074]",0.005291005291005
improved,200,128,32,0.1,"[128, 64, 32]",9.77168464660645,0,"[8.202248573303223, 29.302331924438477, 8.917354583740234, 9.771684646606445]",0.031746031746032
improved,200,128,64,0.01,"[512, 256, 128]",8.35705947875977,0.013157894834876,"[13.866991996765137, 11.803667068481445, 10.449073791503906, 9.201221466064453, 8.42872142791748, 7.9702959060668945, 8.164254188537598, 9.216486930847168, 8.357059478759766]",0.037037037037037
improved,200,128,64,0.01,"[256, 128, 64]",8.63702964782715,0.013157894834876,"[11.537328720092773, 10.496443748474121, 9.661761283874512, 9.053117752075195, 8.51418685913086, 8.156266212463379, 8.321474075317383, 8.827208518981934, 8.637029647827148]",0.031746031746032
improved,200,128,64,0.01,"[128, 64, 32]",8.47373580932617,0.013157894834876,"[9.880289077758789, 9.34811782836914, 8.895009994506836, 8.50808048248291, 8.175533294677734, 7.896429538726807, 7.688431739807129, 7.696545124053955, 8.115602493286133, 8.473735809326172]",0.031746031746032
improved,200,128,64,0.1,"[512, 256, 128]",84.6456756591797,0,"[43.0887565612793, 119.92977905273438, 39.88056182861328, 174.0028839111328, 54.373199462890625, 84.64567565917969]",0.042328042328042
improved,200,128,64,0.1,"[256, 128, 64]",18.2839164733887,0,"[20.96691131591797, 19.924863815307617, 16.5626277923584, 17.52646255493164, 23.793228149414062, 18.283916473388672]",0.047619047619048
improved,200,128,64,0.1,"[128, 64, 32]",9.44387817382813,0,"[8.994011878967285, 9.056830406188965, 30.825984954833984, 9.443878173828125]",0.031746031746032
improved,200,128,128,0.01,"[512, 256, 128]",8.57432079315186,0.013157894834876,"[14.804237365722656, 12.251601219177246, 10.531925201416016, 9.233826637268066, 8.323114395141602, 7.9646477699279785, 7.821460247039795, 9.107666015625, 9.326528549194336, 8.574320793151855]",0.052910052910053
improved,200,128,128,0.01,"[256, 128, 64]",8.95368385314941,0,"[11.891971588134766, 10.513713836669922, 9.455734252929688, 8.885515213012695, 8.261712074279785, 7.916838645935059, 7.790808200836182, 8.063005447387695, 9.101634979248047, 8.953683853149414]",0
improved,200,128,128,0.01,"[128, 64, 32]",8.40706348419189,0.013157894834876,"[9.949305534362793, 9.258556365966797, 8.70889663696289, 8.29145622253418, 8.093451499938965, 7.857987880706787, 7.848293304443359, 8.157268524169922, 8.580605506896973, 8.407063484191895]",0.031746031746032
improved,200,128,128,0.1,"[512, 256, 128]",256.544403076172,0.013157894834876,"[41.78407287597656, 317.4375305175781, 46.72827911376953, 256.5444030761719]",0.021164021164021
improved,200,128,128,0.1,"[256, 128, 64]",19.2609272003174,0.013157894834876,"[15.765022277832031, 25.444324493408203, 15.055230140686035, 18.047077178955078, 18.564775466918945, 19.260927200317383]",0.010582010582011
improved,200,128,128,0.1,"[128, 64, 32]",18.5124454498291,0.013157894834876,"[10.597408294677734, 43.923648834228516, 10.510730743408203, 13.517340660095215, 17.733667373657227, 18.5124454498291]",0.021164021164021
improved,300,32,16,0.01,"[512, 256, 128]",7.71092796325684,0,"[12.345926284790039, 11.075479507446289, 10.020995140075684, 9.21487045288086, 8.573224067687988, 8.16597843170166, 7.9136505126953125, 7.795851707458496, 7.7214555740356445, 7.715341091156006, 7.70863676071167, 7.737643718719482, 7.73353910446167, 7.710927963256836]",0.052910052910053
improved,300,32,16,0.01,"[256, 128, 64]",7.41769552230835,0.013157894834876,"[10.45670223236084, 9.823870658874512, 9.276118278503418, 8.821969985961914, 8.450162887573242, 8.214396476745605, 8.113675117492676, 7.847017765045166, 7.658876895904541, 7.5598320960998535, 7.489269256591797, 7.430624008178711, 7.413137435913086, 7.482107162475586, 7.472628116607666, 7.41769552230835]",0.005291005291005
improved,300,32,16,0.01,"[128, 64, 32]",7.27411508560181,0.013157894834876,"[9.33194637298584, 9.00900936126709, 8.725115776062012, 8.470413208007812, 8.228200912475586, 8.03905963897705, 7.896035671234131, 7.8584184646606445, 7.722259521484375, 7.538405418395996, 7.412618637084961, 7.3566789627075195, 7.332126617431641, 7.30239725112915, 7.267477035522461, 7.236320972442627, 7.2126569747924805, 7.2110514640808105, 7.221591949462891, 7.271793365478516, 7.274115085601807]",0.037037037037037
improved,300,32,16,0.1,"[512, 256, 128]",45.97021484375,0,"[124.63093566894531, 99.84649658203125, 31.487548828125, 31.65118980407715, 41.993038177490234, 45.97021484375]",0.08994708994709
improved,300,32,16,0.1,"[256, 128, 64]",13.4671859741211,0,"[18.30912971496582, 11.04985237121582, 12.069547653198242, 16.19270896911621, 13.467185974121094]",0.015873015873016
improved,300,32,16,0.1,"[128, 64, 32]",11.9339065551758,0,"[8.469953536987305, 8.19616985321045, 12.896714210510254, 8.814482688903809, 11.933906555175781]",0.058201058201058
improved,300,32,32,0.01,"[512, 256, 128]",7.79778146743774,0,"[13.00287914276123, 11.448127746582031, 10.199328422546387, 9.316473960876465, 8.685013771057129, 8.259636878967285, 8.032770156860352, 8.254673957824707, 7.87196683883667, 7.771729946136475, 7.799062728881836, 7.801797866821289, 7.797781467437744]",0.026455026455027
improved,300,32,32,0.01,"[256, 128, 64]",7.3626651763916,0,"[10.978494644165039, 10.188041687011719, 9.511927604675293, 8.960095405578613, 8.52092456817627, 8.1554536819458, 7.884252548217773, 7.687455177307129, 7.543076515197754, 7.472956657409668, 7.426850318908691, 7.384585857391357, 7.32381010055542, 7.3464579582214355, 7.360370635986328, 7.362665176391602]",0.015873015873016
improved,300,32,32,0.01,"[128, 64, 32]",7.34367752075195,0.013157894834876,"[9.639695167541504, 9.23110580444336, 8.867645263671875, 8.536721229553223, 8.242877006530762, 7.996206283569336, 7.8051347732543945, 7.67547607421875, 7.5747857093811035, 7.5066728591918945, 7.401031494140625, 7.322415828704834, 7.2824249267578125, 7.264272689819336, 7.2388386726379395, 7.213949680328369, 7.198736667633057, 7.2217607498168945, 7.323328018188477, 7.343677520751953]",0.042328042328042
improved,300,32,32,0.1,"[512, 256, 128]",70.3359375,0.013157894834876,"[168.8553466796875, 69.52775573730469, 52.38778305053711, 50.1098747253418, 47.60340881347656, 56.359683990478516, 63.65906524658203, 70.3359375]",0.058201058201058
improved,300,32,32,0.1,"[256, 128, 64]",27.0603637695312,0,"[32.91197967529297, 14.419243812561035, 18.158191680908203, 16.94056510925293, 27.06036376953125]",0.052910052910053
improved,300,32,32,0.1,"[128, 64, 32]",10.5319147109985,0,"[12.747053146362305, 8.944260597229004, 12.80420207977295, 10.417776107788086, 10.531914710998535]",0.015873015873016
improved,300,32,64,0.01,"[512, 256, 128]",7.90229892730713,0.013157894834876,"[13.96140193939209, 12.012840270996094, 10.587545394897461, 9.40905475616455, 8.657849311828613, 8.198131561279297, 7.942063808441162, 7.8336615562438965, 7.8015666007995605, 7.823287010192871, 7.872303009033203, 7.902298927307129]",0.010582010582011
improved,300,32,64,0.01,"[256, 128, 64]",7.72559642791748,0.013157894834876,"[11.518404960632324, 10.452170372009277, 9.632834434509277, 8.9795560836792, 8.485160827636719, 8.131329536437988, 7.879035472869873, 7.711972713470459, 7.6156487464904785, 7.6538004875183105, 7.846553802490234, 7.7255964279174805]",0.042328042328042
improved,300,32,64,0.01,"[128, 64, 32]",7.99947881698608,0.013157894834876,"[9.874459266662598, 9.351158142089844, 8.910805702209473, 8.542033195495605, 8.228832244873047, 7.979106903076172, 7.787652969360352, 7.646749973297119, 7.527060031890869, 7.433407306671143, 7.360830307006836, 7.327192783355713, 7.293703556060791, 7.256471157073975, 7.2367377281188965, 7.3039727210998535, 7.286128997802734, 7.205683708190918, 7.1826982498168945, 7.175581455230713, 7.156518459320068, 7.146477222442627, 7.190248966217041, 7.416938304901123, 7.999478816986084]",0.010582010582011
improved,300,32,64,0.1,"[512, 256, 128]",114.756607055664,0,"[117.61957550048828, 159.73646545410156, 66.54507446289062, 729.5968627929688, 64.72085571289062, 80.85194396972656, 108.0823745727539, 114.75660705566406]",0.052910052910053
improved,300,32,64,0.1,"[256, 128, 64]",28.2118301391602,0.013157894834876,"[28.8038387298584, 15.522184371948242, 20.732410430908203, 21.497446060180664, 28.211830139160156]",0.052910052910053
improved,300,32,64,0.1,"[128, 64, 32]",9.23512840270996,0,"[9.25691032409668, 8.996249198913574, 10.358063697814941, 9.224374771118164, 9.235128402709961]",0.047619047619048
improved,300,32,128,0.01,"[512, 256, 128]",8.18758487701416,0.013157894834876,"[14.916929244995117, 12.407158851623535, 10.624606132507324, 9.389325141906738, 8.697781562805176, 8.260427474975586, 8.073859214782715, 8.035804748535156, 8.090002059936523, 8.2026948928833, 8.18758487701416]",0.031746031746032
improved,300,32,128,0.01,"[256, 128, 64]",8.31296825408936,0.013157894834876,"[11.973915100097656, 10.684041976928711, 9.698698997497559, 8.955425262451172, 8.472094535827637, 8.134714126586914, 7.9815993309021, 7.8568549156188965, 7.844094753265381, 7.7906174659729, 7.778151512145996, 7.73565673828125, 7.680177211761475, 7.6696062088012695, 7.663712501525879, 7.5813374519348145, 7.555497646331787, 7.452607154846191, 7.429985523223877, 7.788669586181641, 7.45928955078125, 7.318099021911621, 7.328624725341797, 7.32008695602417, 7.294923305511475, 7.264688014984131, 7.302860260009766, 7.715841770172119, 8.312968254089355]",0.026455026455027
improved,300,32,128,0.01,"[128, 64, 32]",7.58737897872925,0.013157894834876,"[9.971647262573242, 9.310632705688477, 8.785588264465332, 8.387901306152344, 8.089426040649414, 7.87080717086792, 7.723331451416016, 7.699143886566162, 7.7213358879089355, 7.5622172355651855, 7.509349822998047, 7.474298000335693, 7.444807529449463, 7.413156509399414, 7.381292819976807, 7.3540730476379395, 7.364968776702881, 7.3313069343566895, 7.349915504455566, 7.367873191833496, 7.270711898803711, 7.162731170654297, 7.144466876983643, 7.133875846862793, 7.151305198669434, 7.265524387359619, 7.587378978729248]",0.021164021164021
improved,300,32,128,0.1,"[512, 256, 128]",141.897735595703,0,"[234.34616088867188, 283.9770202636719, 82.74846649169922, 160.9746856689453, 116.94978332519531, 141.89773559570312]",0.047619047619048
improved,300,32,128,0.1,"[256, 128, 64]",39.8003273010254,0,"[30.28691291809082, 27.1290283203125, 28.753646850585938, 31.050090789794922, 39.80032730102539]",0.058201058201058
improved,300,32,128,0.1,"[128, 64, 32]",17.9388999938965,0,"[15.089853286743164, 14.063211441040039, 32.36298751831055, 17.361743927001953, 17.938899993896484]",0.058201058201058
improved,300,64,16,0.01,"[512, 256, 128]",8.36833190917969,0.013157894834876,"[12.176142692565918, 10.745977401733398, 9.724891662597656, 8.88350772857666, 8.356501579284668, 8.008235931396484, 7.854745388031006, 7.6783976554870605, 7.6158905029296875, 7.601526260375977, 7.8392534255981445, 9.049976348876953, 8.368331909179688]",0.021164021164021
improved,300,64,16,0.01,"[256, 128, 64]",7.95431661605835,0.013157894834876,"[10.385795593261719, 9.694189071655273, 9.190600395202637, 8.757528305053711, 8.33594799041748, 8.000969886779785, 7.785140037536621, 7.609302520751953, 7.470883846282959, 7.398586750030518, 7.400203704833984, 7.644078254699707, 7.95431661605835]",0.031746031746032
improved,300,64,16,0.01,"[128, 64, 32]",8.19792461395264,0.013157894834876,"[9.317105293273926, 8.997798919677734, 8.706817626953125, 8.461886405944824, 8.294318199157715, 8.165613174438477, 7.959927082061768, 7.7342000007629395, 7.5838623046875, 7.473156452178955, 7.39326810836792, 7.3489603996276855, 7.4142584800720215, 7.730710506439209, 8.197924613952637]",0.037037037037037
improved,300,64,16,0.1,"[512, 256, 128]",46.5702209472656,0.013157894834876,"[56.803043365478516, 102.63067626953125, 35.146663665771484, 30.110197067260742, 36.352718353271484, 40.60741424560547, 46.570220947265625]",0.116402116402116
improved,300,64,16,0.1,"[256, 128, 64]",12.4915542602539,0.013157894834876,"[10.831565856933594, 12.971295356750488, 12.808089256286621, 12.491554260253906]",0.058201058201058
improved,300,64,16,0.1,"[128, 64, 32]",8.71127414703369,0,"[8.411200523376465, 8.049242973327637, 12.429116249084473, 8.638565063476562, 8.711274147033691]",0.026455026455027
improved,300,64,32,0.01,"[512, 256, 128]",7.84042501449585,0,"[12.914496421813965, 11.256606101989746, 9.980873107910156, 9.047472953796387, 8.429863929748535, 8.007630348205566, 7.747524738311768, 7.65626859664917, 7.5381011962890625, 7.5964460372924805, 7.58657693862915, 7.84042501449585]",0.026455026455027
improved,300,64,32,0.01,"[256, 128, 64]",8.62975788116455,0,"[10.982711791992188, 10.18719482421875, 9.548807144165039, 9.139935493469238, 8.624709129333496, 8.200959205627441, 7.936702728271484, 7.766554832458496, 7.705379962921143, 7.652531623840332, 7.559258937835693, 7.734572410583496, 8.37309741973877, 8.62975788116455]",0.042328042328042
improved,300,64,32,0.01,"[128, 64, 32]",8.4047908782959,0.013157894834876,"[9.623819351196289, 9.20587158203125, 8.826367378234863, 8.485373497009277, 8.214775085449219, 8.091136932373047, 7.9647064208984375, 7.757775783538818, 7.570340633392334, 7.4464216232299805, 7.372445583343506, 7.3154144287109375, 7.3035454750061035, 7.451470851898193, 7.9166789054870605, 8.404790878295898]",0.015873015873016
improved,300,64,32,0.1,"[512, 256, 128]",47.8779792785645,0,"[75.99871063232422, 138.7363739013672, 33.154632568359375, 37.090763092041016, 42.580482482910156, 47.87797927856445]",0.047619047619048
improved,300,64,32,0.1,"[256, 128, 64]",15.386773109436,0,"[17.711557388305664, 14.741875648498535, 13.599882125854492, 14.63411808013916, 15.893035888671875, 15.386773109436035]",0.026455026455027
improved,300,64,32,0.1,"[128, 64, 32]",10.3737688064575,0,"[8.420387268066406, 8.259796142578125, 8.67603874206543, 8.583953857421875, 10.37376880645752]",0.031746031746032
improved,300,64,64,0.01,"[512, 256, 128]",8.86613178253174,0,"[13.873838424682617, 11.968273162841797, 10.394632339477539, 9.309891700744629, 8.572959899902344, 8.12738037109375, 7.913629531860352, 7.75372314453125, 7.752851963043213, 7.788830280303955, 7.902341365814209, 8.866131782531738]",0.010582010582011
improved,300,64,64,0.01,"[256, 128, 64]",8.52767848968506,0.013157894834876,"[11.52576732635498, 10.489655494689941, 9.661840438842773, 9.138132095336914, 8.64412784576416, 8.150435447692871, 7.8671345710754395, 7.6873393058776855, 7.5649495124816895, 7.498586654663086, 7.6267499923706055, 8.264242172241211, 8.527678489685059]",0.037037037037037
improved,300,64,64,0.01,"[128, 64, 32]",8.60206699371338,0,"[9.878084182739258, 9.335586547851562, 8.867844581604004, 8.501380920410156, 8.232841491699219, 7.9789719581604, 7.748995304107666, 7.5989298820495605, 7.506673812866211, 7.468810081481934, 7.3658342361450195, 7.353856086730957, 7.474989891052246, 7.93912935256958, 8.602066993713379]",0.010582010582011
improved,300,64,64,0.1,"[512, 256, 128]",96.8310317993164,0,"[161.3219757080078, 231.34375, 45.193763732910156, 328.461181640625, 67.09947967529297, 96.8310317993164]",0.031746031746032
improved,300,64,64,0.1,"[256, 128, 64]",20.6384143829346,0,"[22.815593719482422, 17.813644409179688, 17.48700714111328, 19.177345275878906, 22.961212158203125, 20.63841438293457]",0.042328042328042
improved,300,64,64,0.1,"[128, 64, 32]",9.1048059463501,0,"[8.976496696472168, 8.86191463470459, 9.538751602172852, 9.17838191986084, 9.104805946350098]",0.005291005291005
improved,300,64,128,0.01,"[512, 256, 128]",8.13344097137451,0.013157894834876,"[14.919651985168457, 12.3687105178833, 10.575453758239746, 9.403576850891113, 8.865857124328613, 8.208747863769531, 8.013107299804688, 7.992130279541016, 8.077274322509766, 8.14380168914795, 8.133440971374512]",0.052910052910053
improved,300,64,128,0.01,"[256, 128, 64]",8.94689083099365,0,"[11.923810005187988, 10.607253074645996, 9.604722023010254, 8.865565299987793, 8.528708457946777, 8.119911193847656, 7.821775913238525, 7.665162563323975, 7.625758171081543, 7.675945281982422, 7.600743293762207, 7.773067474365234, 8.659226417541504, 8.946890830993652]",0.015873015873016
improved,300,64,128,0.01,"[128, 64, 32]",8.27243995666504,0,"[9.956491470336914, 9.293388366699219, 8.774175643920898, 8.37646484375, 8.073963165283203, 7.860645294189453, 7.7978620529174805, 8.122392654418945, 7.9838995933532715, 7.692348480224609, 7.529077529907227, 7.484798431396484, 7.466264247894287, 7.528344631195068, 7.785068511962891, 8.272439956665039]",0.052910052910053
improved,300,64,128,0.1,"[512, 256, 128]",284.949310302734,0.013157894834876,"[46.80947494506836, 266.40924072265625, 49.313682556152344, 284.9493103027344]",0.026455026455027
improved,300,64,128,0.1,"[256, 128, 64]",17.4536228179932,0,"[16.04363441467285, 19.43115997314453, 16.418407440185547, 17.453622817993164]",0.063492063492064
improved,300,64,128,0.1,"[128, 64, 32]",14.8378973007202,0,"[10.696240425109863, 22.737632751464844, 10.912118911743164, 14.837897300720215]",0.047619047619048
